snapshot_ts_ms,stage,symbol,side,strategy,signal_id,pending_id,setup_id,outcome,image_path,context_interval,entry_interval,breakout_level,entry_ref,stop,tp1,tp2,note,image_available
1773837998226,pending,LINKUSDT,SHORT,short_exhaustion_retest,,LINKUSDT-SHORT-EXH-1773837000000,LINKUSDT-SHORT-EXH-1773837000000,,review_snapshots/20260318/LINKUSDT_SHORT_short_exhaustion_retest_pending_1773837000000.png,1h,15m,9.459,,,,,1h exhaustion 23/35 + 15m breakdown 28/30 -> retest fail pending,
1773838002165,pending,ENAUSDT,SHORT,short_exhaustion_retest,,ENAUSDT-SHORT-EXH-1773837000000,ENAUSDT-SHORT-EXH-1773837000000,,review_snapshots/20260318/ENAUSDT_SHORT_short_exhaustion_retest_pending_1773837000000.png,1h,15m,0.1108,,,,,1h exhaustion 25/35 + 15m breakdown 26/30 -> retest fail pending,
1773838006165,pending,PUMPUSDT,SHORT,short_exhaustion_retest,,PUMPUSDT-SHORT-EXH-1773837000000,PUMPUSDT-SHORT-EXH-1773837000000,,review_snapshots/20260318/PUMPUSDT_SHORT_short_exhaustion_retest_pending_1773837000000.png,1h,15m,0.002006,,,,,1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail pending,
1773838008376,pending,BCHUSDT,SHORT,short_exhaustion_retest,,BCHUSDT-SHORT-EXH-1773837000000,BCHUSDT-SHORT-EXH-1773837000000,,review_snapshots/20260318/BCHUSDT_SHORT_short_exhaustion_retest_pending_1773837000000.png,1h,15m,459.76,,,,,1h exhaustion 27/35 + 15m breakdown 28/30 -> retest fail pending,
1773838010966,pending,UNIUSDT,SHORT,short_exhaustion_retest,,UNIUSDT-SHORT-EXH-1773837000000,UNIUSDT-SHORT-EXH-1773837000000,,review_snapshots/20260318/UNIUSDT_SHORT_short_exhaustion_retest_pending_1773837000000.png,1h,15m,3.832,,,,,1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail pending,
1773838013112,pending,XPLUSDT,SHORT,short_exhaustion_retest,,XPLUSDT-SHORT-EXH-1773837000000,XPLUSDT-SHORT-EXH-1773837000000,,review_snapshots/20260318/XPLUSDT_SHORT_short_exhaustion_retest_pending_1773837000000.png,1h,15m,0.1121,,,,,1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail pending,
1773838016657,pending,VIRTUALUSDT,SHORT,short_exhaustion_retest,,VIRTUALUSDT-SHORT-EXH-1773837000000,VIRTUALUSDT-SHORT-EXH-1773837000000,,review_snapshots/20260318/VIRTUALUSDT_SHORT_short_exhaustion_retest_pending_1773837000000.png,1h,15m,0.7602,,,,,1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail pending,
1773838019716,pending,ARBUSDT,SHORT,short_exhaustion_retest,,ARBUSDT-SHORT-EXH-1773837000000,ARBUSDT-SHORT-EXH-1773837000000,,review_snapshots/20260318/ARBUSDT_SHORT_short_exhaustion_retest_pending_1773837000000.png,1h,15m,0.1041,,,,,1h exhaustion 33/35 + 15m breakdown 27/30 -> retest fail pending,
1773838021487,pending,XMRUSDT,SHORT,short_exhaustion_retest,,XMRUSDT-SHORT-EXH-1773837000000,XMRUSDT-SHORT-EXH-1773837000000,,review_snapshots/20260318/XMRUSDT_SHORT_short_exhaustion_retest_pending_1773837000000.png,1h,15m,359.55,,,,,1h exhaustion 25/35 + 15m breakdown 27/30 -> retest fail pending,
1773838027373,pending,WUSDT,SHORT,short_exhaustion_retest,,WUSDT-SHORT-EXH-1773837000000,WUSDT-SHORT-EXH-1773837000000,,review_snapshots/20260318/WUSDT_SHORT_short_exhaustion_retest_pending_1773837000000.png,1h,15m,0.01781,,,,,1h exhaustion 25/35 + 15m breakdown 26/30 -> retest fail pending,
1773838030459,pending,ETCUSDT,SHORT,short_exhaustion_retest,,ETCUSDT-SHORT-EXH-1773837000000,ETCUSDT-SHORT-EXH-1773837000000,,review_snapshots/20260318/ETCUSDT_SHORT_short_exhaustion_retest_pending_1773837000000.png,1h,15m,8.596,,,,,1h exhaustion 25/35 + 15m breakdown 26/30 -> retest fail pending,
1773838321977,pending,LYNUSDT,LONG,legacy_5m_retest,,LYNUSDT-LONG-1773837900000,LYNUSDT-LONG-1773837900000,,review_snapshots/20260318/LYNUSDT_LONG_legacy_5m_retest_pending_1773837900000.png,1h,5m,0.07293,,,,,OI jump 3.39% + breakout pending + 15m flat + 1h up,
1773838508867,pending,NXPCUSDT,LONG,legacy_5m_retest,,NXPCUSDT-LONG-1773838200000,NXPCUSDT-LONG-1773838200000,,review_snapshots/20260318/NXPCUSDT_LONG_legacy_5m_retest_pending_1773838200000.png,1h,5m,0.3465,,,,,OI jump 2.91% + breakout pending + 15m flat + 1h up,
1773838950407,closed,AAVEUSDT,SHORT,short_exhaustion_retest,AAVEUSDT-SHORT-1773829800000-3,,AAVEUSDT-SHORT-1773829800000-3,WIN_TP1,review_snapshots/20260318/AAVEUSDT_SHORT_short_exhaustion_retest_closed_1773829800000.png,1h,15m,120.09,118.9,122.46700000000001,115.333,111.76599999999999,WIN_TP1 | r=1.00 | tp1 hit,
1773838953348,confirmed,BNBUSDT,SHORT,short_exhaustion_retest,BNBUSDT-SHORT-1773837000000-1,,BNBUSDT-SHORT-1773837000000-1,,review_snapshots/20260318/BNBUSDT_SHORT_short_exhaustion_retest_confirmed_1773837000000.png,1h,15m,659.58,657.29,677.0087,637.5713,617.8525999999999,1h exhaustion 27/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,
1773839744506,closed,HBARUSDT,SHORT,short_exhaustion_retest,HBARUSDT-SHORT-1773817200000-1,,HBARUSDT-SHORT-1773817200000-1,WIN_TP1,review_snapshots/20260318/HBARUSDT_SHORT_short_exhaustion_retest_closed_1773817200000.png,1h,15m,0.09948,0.09902,0.1019906,0.0960494,0.09307879999999999,WIN_TP1 | r=1.00 | tp1 hit,
1773839755776,pending,PAXGUSDT,SHORT,short_exhaustion_retest,,PAXGUSDT-SHORT-EXH-1773838800000,PAXGUSDT-SHORT-EXH-1773838800000,,review_snapshots/20260318/PAXGUSDT_SHORT_short_exhaustion_retest_pending_1773838800000.png,1h,15m,4864.0,,,,,1h exhaustion 35/35 + 15m breakdown 25/30 -> retest fail pending,
1773840723244,pending,XPLUSDT,SHORT,short_exhaustion_retest,,XPLUSDT-SHORT-EXH-1773839700000,XPLUSDT-SHORT-EXH-1773839700000,,review_snapshots/20260318/XPLUSDT_SHORT_short_exhaustion_retest_pending_1773839700000.png,1h,15m,0.1092,,,,,1h exhaustion 33/35 + 15m breakdown 23/30 -> retest fail pending,
1773841177949,pending,HYPEUSDT,LONG,legacy_5m_retest,,HYPEUSDT-LONG-1773840600000,HYPEUSDT-LONG-1773840600000,,review_snapshots/20260318/HYPEUSDT_LONG_legacy_5m_retest_pending_1773840600000.png,1h,5m,41.271,,,,,OI jump 4.89% + breakout pending + 15m flat + 1h flat,
1773841997675,pending,SAHARAUSDT,LONG,legacy_5m_retest,,SAHARAUSDT-LONG-1773841500000,SAHARAUSDT-LONG-1773841500000,,review_snapshots/20260318/SAHARAUSDT_LONG_legacy_5m_retest_pending_1773841500000.png,1h,5m,0.02493,,,,,OI jump 2.29% + breakout pending + 15m flat + 1h up,
1773842445666,closed,POLYXUSDT,SHORT,short_exhaustion_retest,POLYXUSDT-SHORT-1773828000000-1,,POLYXUSDT-SHORT-1773828000000-1,WIN_TP1,review_snapshots/20260318/POLYXUSDT_SHORT_short_exhaustion_retest_closed_1773828000000.png,1h,15m,0.04727,0.04721,0.048626300000000004,0.0457937,0.0443774,WIN_TP1 | r=1.00 | tp1 hit,
1773843101393,pending,BEATUSDT,LONG,legacy_5m_retest,,BEATUSDT-LONG-1773842700000,BEATUSDT-LONG-1773842700000,,review_snapshots/20260318/BEATUSDT_LONG_legacy_5m_retest_pending_1773842700000.png,1h,5m,0.5724,,,,,OI jump 3.01% + breakout pending + 15m up + 1h up,
1773843394327,closed,ICPUSDT,SHORT,short_exhaustion_retest,ICPUSDT-SHORT-1773832500000-1,,ICPUSDT-SHORT-1773832500000-1,WIN_TP1,review_snapshots/20260318/ICPUSDT_SHORT_short_exhaustion_retest_closed_1773832500000.png,1h,15m,2.681,2.64,2.7192000000000003,2.5608,2.4816,WIN_TP1 | r=1.00 | tp1 hit,
1773843409143,pending,DOTUSDT,SHORT,short_exhaustion_retest,,DOTUSDT-SHORT-EXH-1773842400000,DOTUSDT-SHORT-EXH-1773842400000,,review_snapshots/20260318/DOTUSDT_SHORT_short_exhaustion_retest_pending_1773842400000.png,1h,15m,1.578,,,,,1h exhaustion 27/35 + 15m breakdown 26/30 -> retest fail pending,
1773844210073,pending,UNIUSDT,SHORT,short_exhaustion_retest,,UNIUSDT-SHORT-EXH-1773843300000,UNIUSDT-SHORT-EXH-1773843300000,,review_snapshots/20260318/UNIUSDT_SHORT_short_exhaustion_retest_pending_1773843300000.png,1h,15m,3.738,,,,,1h exhaustion 33/35 + 15m breakdown 27/30 -> retest fail pending,
1773844224760,pending,WUSDT,SHORT,short_exhaustion_retest,,WUSDT-SHORT-EXH-1773843300000,WUSDT-SHORT-EXH-1773843300000,,review_snapshots/20260318/WUSDT_SHORT_short_exhaustion_retest_pending_1773843300000.png,1h,15m,0.0175,,,,,1h exhaustion 25/35 + 15m breakdown 25/30 -> retest fail pending,
1773844347099,closed,XLMUSDT,SHORT,short_exhaustion_retest,XLMUSDT-SHORT-1773829800000-3,,XLMUSDT-SHORT-1773829800000-3,WIN_TP1,review_snapshots/20260318/XLMUSDT_SHORT_short_exhaustion_retest_closed_1773829800000.png,1h,15m,0.17425,0.17263,0.17780890000000002,0.1674511,0.16227219999999998,WIN_TP1 | r=1.00 | tp1 hit,
1773844347742,closed,TRUMPUSDT,SHORT,short_exhaustion_retest,TRUMPUSDT-SHORT-1773834300000-2,,TRUMPUSDT-SHORT-1773834300000-2,WIN_TP1,review_snapshots/20260318/TRUMPUSDT_SHORT_short_exhaustion_retest_closed_1773834300000.png,1h,15m,3.621,3.58,3.6874000000000002,3.4726,3.3651999999999997,WIN_TP1 | r=1.00 | tp1 hit,
1773844349497,confirmed,DOTUSDT,SHORT,short_exhaustion_retest,DOTUSDT-SHORT-1773842400000-1,,DOTUSDT-SHORT-1773842400000-1,,review_snapshots/20260318/DOTUSDT_SHORT_short_exhaustion_retest_confirmed_1773842400000.png,1h,15m,1.578,1.567,1.61401,1.51999,1.47298,1h exhaustion 27/35 + 15m breakdown 26/30 -> retest fail retest fail + 15m retest 35/35,
1773844361241,pending,TRUMPUSDT,SHORT,short_exhaustion_retest,,TRUMPUSDT-SHORT-EXH-1773843300000,TRUMPUSDT-SHORT-EXH-1773843300000,,review_snapshots/20260318/TRUMPUSDT_SHORT_short_exhaustion_retest_pending_1773843300000.png,1h,15m,3.486,,,,,1h exhaustion 25/35 + 15m breakdown 27/30 -> retest fail pending,
1773844370192,pending,PUMPUSDT,SHORT,short_exhaustion_retest,,PUMPUSDT-SHORT-EXH-1773843300000,PUMPUSDT-SHORT-EXH-1773843300000,,review_snapshots/20260318/PUMPUSDT_SHORT_short_exhaustion_retest_pending_1773843300000.png,1h,15m,0.001956,,,,,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail pending,
1773844372800,pending,AAVEUSDT,SHORT,short_exhaustion_retest,,AAVEUSDT-SHORT-EXH-1773843300000,AAVEUSDT-SHORT-EXH-1773843300000,,review_snapshots/20260318/AAVEUSDT_SHORT_short_exhaustion_retest_pending_1773843300000.png,1h,15m,114.42,,,,,1h exhaustion 35/35 + 15m breakdown 22/30 -> retest fail pending,
1773845142819,confirmed,PUMPUSDT,SHORT,short_exhaustion_retest,PUMPUSDT-SHORT-1773843300000-1,,PUMPUSDT-SHORT-1773843300000-1,,review_snapshots/20260318/PUMPUSDT_SHORT_short_exhaustion_retest_confirmed_1773843300000.png,1h,15m,0.001956,0.001938,0.00199614,0.0018798600000000001,0.0018217200000000002,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail retest fail + 15m retest 35/35,
1773845144020,confirmed,AAVEUSDT,SHORT,short_exhaustion_retest,AAVEUSDT-SHORT-1773843300000-1,,AAVEUSDT-SHORT-1773843300000-1,,review_snapshots/20260318/AAVEUSDT_SHORT_short_exhaustion_retest_confirmed_1773843300000.png,1h,15m,114.42,113.67,117.0801,110.2599,106.8498,1h exhaustion 35/35 + 15m breakdown 22/30 -> retest fail retest fail + 15m retest 35/35,
1773845156103,pending,TRUMPUSDT,SHORT,short_exhaustion_retest,,TRUMPUSDT-SHORT-EXH-1773844200000,TRUMPUSDT-SHORT-EXH-1773844200000,,review_snapshots/20260318/TRUMPUSDT_SHORT_short_exhaustion_retest_pending_1773844200000.png,1h,15m,3.463,,,,,1h exhaustion 25/35 + 15m breakdown 28/30 -> retest fail pending,
1773845158252,pending,LINKUSDT,SHORT,short_exhaustion_retest,,LINKUSDT-SHORT-EXH-1773844200000,LINKUSDT-SHORT-EXH-1773844200000,,review_snapshots/20260318/LINKUSDT_SHORT_short_exhaustion_retest_pending_1773844200000.png,1h,15m,9.277,,,,,1h exhaustion 31/35 + 15m breakdown 25/30 -> retest fail pending,
1773845162912,pending,ENAUSDT,SHORT,short_exhaustion_retest,,ENAUSDT-SHORT-EXH-1773844200000,ENAUSDT-SHORT-EXH-1773844200000,,review_snapshots/20260318/ENAUSDT_SHORT_short_exhaustion_retest_pending_1773844200000.png,1h,15m,0.1086,,,,,1h exhaustion 25/35 + 15m breakdown 26/30 -> retest fail pending,
1773845166352,pending,BCHUSDT,SHORT,short_exhaustion_retest,,BCHUSDT-SHORT-EXH-1773844200000,BCHUSDT-SHORT-EXH-1773844200000,,review_snapshots/20260318/BCHUSDT_SHORT_short_exhaustion_retest_pending_1773844200000.png,1h,15m,451.4,,,,,1h exhaustion 27/35 + 15m breakdown 26/30 -> retest fail pending,
1773845176969,pending,DASHUSDT,SHORT,short_exhaustion_retest,,DASHUSDT-SHORT-EXH-1773844200000,DASHUSDT-SHORT-EXH-1773844200000,,review_snapshots/20260318/DASHUSDT_SHORT_short_exhaustion_retest_pending_1773844200000.png,1h,15m,33.03,,,,,1h exhaustion 35/35 + 15m breakdown 24/30 -> retest fail pending,
1773845179640,pending,APTUSDT,SHORT,short_exhaustion_retest,,APTUSDT-SHORT-EXH-1773844200000,APTUSDT-SHORT-EXH-1773844200000,,review_snapshots/20260318/APTUSDT_SHORT_short_exhaustion_retest_pending_1773844200000.png,1h,15m,0.9552,,,,,1h exhaustion 27/35 + 15m breakdown 28/30 -> retest fail pending,
1773845180908,pending,ARBUSDT,SHORT,short_exhaustion_retest,,ARBUSDT-SHORT-EXH-1773844200000,ARBUSDT-SHORT-EXH-1773844200000,,review_snapshots/20260318/ARBUSDT_SHORT_short_exhaustion_retest_pending_1773844200000.png,1h,15m,0.102,,,,,1h exhaustion 25/35 + 15m breakdown 28/30 -> retest fail pending,
1773845182578,pending,HBARUSDT,SHORT,short_exhaustion_retest,,HBARUSDT-SHORT-EXH-1773844200000,HBARUSDT-SHORT-EXH-1773844200000,,review_snapshots/20260318/HBARUSDT_SHORT_short_exhaustion_retest_pending_1773844200000.png,1h,15m,0.0958,,,,,1h exhaustion 33/35 + 15m breakdown 25/30 -> retest fail pending,
1773845188848,pending,ETCUSDT,SHORT,short_exhaustion_retest,,ETCUSDT-SHORT-EXH-1773844200000,ETCUSDT-SHORT-EXH-1773844200000,,review_snapshots/20260318/ETCUSDT_SHORT_short_exhaustion_retest_pending_1773844200000.png,1h,15m,8.415,,,,,1h exhaustion 33/35 + 15m breakdown 26/30 -> retest fail pending,
1773846104873,closed,SUIUSDT,SHORT,short_exhaustion_retest,SUIUSDT-SHORT-1773832500000-1,,SUIUSDT-SHORT-1773832500000-1,WIN_TP1,review_snapshots/20260318/SUIUSDT_SHORT_short_exhaustion_retest_closed_1773832500000.png,1h,15m,1.0191,1.0043,1.034429,0.9741709999999999,0.9440419999999998,WIN_TP1 | r=1.00 | tp1 hit,
1773846105368,closed,AVAXUSDT,SHORT,short_exhaustion_retest,AVAXUSDT-SHORT-1773835200000-1,,AVAXUSDT-SHORT-1773835200000-1,WIN_TP1,review_snapshots/20260318/AVAXUSDT_SHORT_short_exhaustion_retest_closed_1773835200000.png,1h,15m,9.922,9.871,10.16713,9.57487,9.27874,WIN_TP1 | r=1.00 | tp1 hit,
1773846108902,confirmed,ETCUSDT,SHORT,short_exhaustion_retest,ETCUSDT-SHORT-1773844200000-1,,ETCUSDT-SHORT-1773844200000-1,,review_snapshots/20260318/ETCUSDT_SHORT_short_exhaustion_retest_confirmed_1773844200000.png,1h,15m,8.415,8.342,8.592260000000001,8.09174,7.841479999999999,1h exhaustion 33/35 + 15m breakdown 26/30 -> retest fail retest fail + 15m retest 35/35,
1773846110150,confirmed,DASHUSDT,SHORT,short_exhaustion_retest,DASHUSDT-SHORT-1773844200000-1,,DASHUSDT-SHORT-1773844200000-1,,review_snapshots/20260318/DASHUSDT_SHORT_short_exhaustion_retest_confirmed_1773844200000.png,1h,15m,33.03,32.86,33.8458,31.874200000000002,30.888400000000004,1h exhaustion 35/35 + 15m breakdown 24/30 -> retest fail retest fail + 15m retest 35/35,
1773846122503,pending,AVAXUSDT,SHORT,short_exhaustion_retest,,AVAXUSDT-SHORT-EXH-1773845100000,AVAXUSDT-SHORT-EXH-1773845100000,,review_snapshots/20260318/AVAXUSDT_SHORT_short_exhaustion_retest_pending_1773845100000.png,1h,15m,9.598,,,,,1h exhaustion 33/35 + 15m breakdown 24/30 -> retest fail pending,
1773846124284,pending,LINKUSDT,SHORT,short_exhaustion_retest,,LINKUSDT-SHORT-EXH-1773845100000,LINKUSDT-SHORT-EXH-1773845100000,,review_snapshots/20260318/LINKUSDT_SHORT_short_exhaustion_retest_pending_1773845100000.png,1h,15m,9.244,,,,,1h exhaustion 31/35 + 15m breakdown 27/30 -> retest fail pending,
1773846143196,pending,ARBUSDT,SHORT,short_exhaustion_retest,,ARBUSDT-SHORT-EXH-1773845100000,ARBUSDT-SHORT-EXH-1773845100000,,review_snapshots/20260318/ARBUSDT_SHORT_short_exhaustion_retest_pending_1773845100000.png,1h,15m,0.1013,,,,,1h exhaustion 25/35 + 15m breakdown 26/30 -> retest fail pending,
1773846144438,pending,HBARUSDT,SHORT,short_exhaustion_retest,,HBARUSDT-SHORT-EXH-1773845100000,HBARUSDT-SHORT-EXH-1773845100000,,review_snapshots/20260318/HBARUSDT_SHORT_short_exhaustion_retest_pending_1773845100000.png,1h,15m,0.09549,,,,,1h exhaustion 33/35 + 15m breakdown 27/30 -> retest fail pending,
1773846911540,confirmed,HBARUSDT,SHORT,short_exhaustion_retest,HBARUSDT-SHORT-1773845100000-1,,HBARUSDT-SHORT-1773845100000-1,,review_snapshots/20260318/HBARUSDT_SHORT_short_exhaustion_retest_confirmed_1773845100000.png,1h,15m,0.09549,0.09499,0.0978397,0.09214030000000001,0.08929060000000001,1h exhaustion 33/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,
1773846913034,confirmed,LINKUSDT,SHORT,short_exhaustion_retest,LINKUSDT-SHORT-1773845100000-1,,LINKUSDT-SHORT-1773845100000-1,,review_snapshots/20260318/LINKUSDT_SHORT_short_exhaustion_retest_confirmed_1773845100000.png,1h,15m,9.244,9.179,9.45437,8.90363,8.62826,1h exhaustion 31/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,
1773846933814,pending,PIXELUSDT,SHORT,short_exhaustion_retest,,PIXELUSDT-SHORT-EXH-1773846000000,PIXELUSDT-SHORT-EXH-1773846000000,,review_snapshots/20260318/PIXELUSDT_SHORT_short_exhaustion_retest_pending_1773846000000.png,1h,15m,0.008266,,,,,1h exhaustion 31/35 + 15m breakdown 26/30 -> retest fail pending,
1773847862935,confirmed,TRUMPUSDT,SHORT,short_exhaustion_retest,TRUMPUSDT-SHORT-1773844200000-3,,TRUMPUSDT-SHORT-1773844200000-3,,review_snapshots/20260318/TRUMPUSDT_SHORT_short_exhaustion_retest_confirmed_1773844200000.png,1h,15m,3.463,3.445,3.54835,3.3416499999999996,3.2382999999999993,1h exhaustion 25/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,
1773847899195,pending,COSUSDT,LONG,legacy_5m_retest,,COSUSDT-LONG-1773847500000,COSUSDT-LONG-1773847500000,,review_snapshots/20260318/COSUSDT_LONG_legacy_5m_retest_pending_1773847500000.png,1h,5m,0.001746,,,,,OI jump 7.83% + breakout pending + 15m up + 1h flat,
1773849630341,pending,OPNUSDT,SHORT,short_exhaustion_retest,,OPNUSDT-SHORT-EXH-1773848700000,OPNUSDT-SHORT-EXH-1773848700000,,review_snapshots/20260318/OPNUSDT_SHORT_short_exhaustion_retest_pending_1773848700000.png,1h,15m,0.2716,,,,,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail pending,
1773850582909,pending,RENDERUSDT,SHORT,short_exhaustion_retest,,RENDERUSDT-SHORT-EXH-1773849600000,RENDERUSDT-SHORT-EXH-1773849600000,,review_snapshots/20260318/RENDERUSDT_SHORT_short_exhaustion_retest_pending_1773849600000.png,1h,15m,1.704,,,,,1h exhaustion 31/35 + 15m breakdown 25/30 -> retest fail pending,
1773851502541,confirmed,RENDERUSDT,SHORT,short_exhaustion_retest,RENDERUSDT-SHORT-1773849600000-1,,RENDERUSDT-SHORT-1773849600000-1,,review_snapshots/20260318/RENDERUSDT_SHORT_short_exhaustion_retest_confirmed_1773849600000.png,1h,15m,1.704,1.697,1.74791,1.64609,1.59518,1h exhaustion 31/35 + 15m breakdown 25/30 -> retest fail retest fail + 15m retest 35/35,
1773851506509,pending,DOGEUSDT,SHORT,short_exhaustion_retest,,DOGEUSDT-SHORT-EXH-1773850500000,DOGEUSDT-SHORT-EXH-1773850500000,,review_snapshots/20260318/DOGEUSDT_SHORT_short_exhaustion_retest_pending_1773850500000.png,1h,15m,0.0938,,,,,1h exhaustion 35/35 + 15m breakdown 26/30 -> retest fail pending,
1773852336019,pending,KITEUSDT,LONG,legacy_5m_retest,,KITEUSDT-LONG-1773852000000,KITEUSDT-LONG-1773852000000,,review_snapshots/20260318/KITEUSDT_LONG_legacy_5m_retest_pending_1773852000000.png,1h,5m,0.19862,,,,,OI jump 2.61% + breakout pending + 15m up + 1h flat,
1773854217084,pending,TAOUSDT,SHORT,short_exhaustion_retest,,TAOUSDT-SHORT-EXH-1773853200000,TAOUSDT-SHORT-EXH-1773853200000,,review_snapshots/20260318/TAOUSDT_SHORT_short_exhaustion_retest_pending_1773853200000.png,1h,15m,264.02,,,,,1h exhaustion 31/35 + 15m breakdown 30/30 -> retest fail pending,
1773856454138,pending,DEGOUSDT,LONG,legacy_5m_retest,,DEGOUSDT-LONG-1773855900000,DEGOUSDT-LONG-1773855900000,,review_snapshots/20260318/DEGOUSDT_LONG_legacy_5m_retest_pending_1773855900000.png,1h,5m,0.9362,,,,,OI jump 3.13% + breakout pending + 15m flat + 1h flat,
1773857569499,pending,ANKRUSDT,LONG,legacy_5m_retest,,ANKRUSDT-LONG-1773857100000,ANKRUSDT-LONG-1773857100000,,review_snapshots/20260318/ANKRUSDT_LONG_legacy_5m_retest_pending_1773857100000.png,1h,5m,0.005123,,,,,OI jump 2.09% + breakout pending + 15m up + 1h flat,
1773857719168,closed,RENDERUSDT,SHORT,short_exhaustion_retest,RENDERUSDT-SHORT-1773849600000-1,,RENDERUSDT-SHORT-1773849600000-1,LOSS_STOP,review_snapshots/20260318/RENDERUSDT_SHORT_short_exhaustion_retest_closed_1773849600000.png,1h,15m,1.704,1.697,1.74791,1.64609,1.59518,LOSS_STOP | r=-1.00 | stop hit before tp,
1773858688590,pending,DEGOUSDT,LONG,legacy_5m_retest,,DEGOUSDT-LONG-1773858300000,DEGOUSDT-LONG-1773858300000,,review_snapshots/20260318/DEGOUSDT_LONG_legacy_5m_retest_pending_1773858300000.png,1h,5m,1.0279,,,,,OI jump 5.93% + breakout pending + 15m up + 1h up,
1773860453208,pending,WLFIUSDT,SHORT,short_exhaustion_retest,,WLFIUSDT-SHORT-EXH-1773859500000,WLFIUSDT-SHORT-EXH-1773859500000,,review_snapshots/20260318/WLFIUSDT_SHORT_short_exhaustion_retest_pending_1773859500000.png,1h,15m,0.0977,,,,,1h exhaustion 35/35 + 15m breakdown 24/30 -> retest fail pending,
